,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2025-03-23,86082.5,506137.0,304.0,240816000.0,7258462000.0,0.04190000000000001,43569538302.5,36311076302.5,36311076302.5,36311076302.5,73208064000.0,0.7011827518064034,0.002101758188824663,False,False
2025-03-24,87498.16,506137.0,335.72,240816000.0,7258462000.0,0.04190000000000001,44286056207.92,37027594207.92,37027594207.92,37027594207.92,80846747520.0,0.7808919325577535,0.002101758188824663,False,False
2025-03-25,87392.87,506137.0,341.81,240816000.0,7258462000.0,0.04190000000000001,44232765043.189995,36974303043.189995,36974303043.189995,36974303043.189995,82313316960.0,0.800309745544167,0.002101758188824663,False,False
2025-03-26,86909.17,506137.0,329.31,240816000.0,7258462000.0,0.042,43987946576.29,36729484576.29,36729484576.29,36729484576.29,79303116960.0,0.7696976068339376,0.002101758188824663,False,False
2025-03-27,87232.01,506137.0,324.59,240816000.0,7258462000.0,0.042,44151347845.369995,36892885845.369995,36892885845.369995,36892885845.369995,78166465440.0,0.7508219879459445,0.002101758188824663,False,False
2025-03-28,84424.38,506137.0,289.41,240816000.0,7258462000.0,0.042,42730302420.060005,35471840420.060005,35471840420.060005,35471840420.060005,69694558560.0,0.675383091172499,0.002101758188824663,False,False
2025-03-29,82648.54,528185.0,289.41,240816000.0,7258462000.0,0.042,43653719099.899994,36395257099.899994,36395257099.899994,36395257099.899994,69694558560.0,0.6496837785787549,0.002193313567204837,False,False
2025-03-30,82389.99,528185.0,289.41,240816000.0,7258462000.0,0.042,43517156868.15,36258694868.15,36258694868.15,36258694868.15,69694558560.0,0.6534430343074684,0.002193313567204837,False,False
2025-03-31,82550.01,528185.0,288.27,240816000.0,8194371999.999999,0.0421,43601677031.85,35407305031.85,35407305031.85,35407305031.85,69420028320.0,0.6732572627021487,0.002193313567204837,False,False
2025-04-01,85158.34,528185.0,306.02,240816000.0,8194371999.999999,0.042,44979357812.9,36784985812.9,36784985812.9,36784985812.9,73694512320.0,0.6948385690136106,0.002193313567204837,False,False
2025-04-02,82516.29,528185.0,312.54,240816000.0,8194371999.999999,0.0421,43583866633.649994,35389494633.649994,35389494633.649994,35389494633.649994,75264632640.0,0.754595324077081,0.002193313567204837,False,False
2025-04-03,83213.09,528185.0,282.28,240816000.0,8194371999.999999,0.042,43951905941.65,35757533941.65,35757533941.65,35757533941.65,67977540479.99999,0.642416376996385,0.002193313567204837,False,False
2025-04-04,83889.87,528185.0,293.61,240816000.0,8194371999.999999,0.0417,44309370985.95,36114998985.95,36114998985.95,36114998985.95,70705985760.0,0.6718219701092588,0.002193313567204837,False,False
2025-04-05,83537.99,528185.0,293.61,240816000.0,8194371999.999999,0.0417,44123513248.15,35929141248.15,35929141248.15,35929141248.15,70705985760.0,0.6769815333855289,0.002193313567204837,False,False
2025-04-06,78430.0,528185.0,293.61,240816000.0,8194371999.999999,0.0417,41425549550.0,33231177550.0,33231177550.0,33231177550.0,70705985760.0,0.755041715442364,0.002193313567204837,False,False
2025-04-07,79163.24,528185.0,268.14,240816000.0,8194371999.999999,0.0417,41812835919.4,33618463919.4,33618463919.4,33618463919.4,64572402240.0,0.6527116721530116,0.002193313567204837,False,False
2025-04-08,76322.42,528185.0,237.95,240816000.0,8194371999.999999,0.04190000000000001,40312357407.7,32117985407.699997,32117985407.699997,32117985407.699997,57302167200.0,0.5789222786898116,0.002193313567204837,False,False
2025-04-09,82615.22,528185.0,296.86,246537000.0,8194371999.999999,0.0424,43636119975.7,35441747975.7,35441747975.7,35441747975.7,73186973820.0,0.7251270052189982,0.0021424167569168116,False,False
2025-04-10,79607.3,528185.0,272.34,246537000.0,8194371999.999999,0.042199999999999994,42047381750.5,33853009750.5,33853009750.5,33853009750.5,67141886579.99999,0.6847801806044977,0.0021424167569168116,False,False
2025-04-11,83423.84,528185.0,299.98,246537000.0,8194371999.999999,0.042300000000000004,44063220930.4,35868848930.4,35868848930.4,35868848930.4,73956169260.0,0.7236034094305555,0.0021424167569168116,False,False
2025-04-12,85276.9,528185.0,299.98,246537000.0,8194371999.999999,0.042300000000000004,45041979426.5,36847607426.5,36847607426.5,36847607426.5,73956169260.0,0.6966819212638425,0.0021424167569168116,False,False
2025-04-13,83760.0,528185.0,299.98,246537000.0,8194371999.999999,0.042300000000000004,44240775600.0,36046403600.0,36046403600.0,36046403600.0,73956169260.0,0.7186655131115952,0.0021424167569168116,False,False
2025-04-14,84591.58,528185.0,311.45,246537000.0,8194371999.999999,0.042199999999999994,44680003682.3,36485631682.3,36485631682.3,36485631682.3,76783948650.0,0.7440770858093304,0.0021424167569168116,False,False
2025-04-15,83643.99,528185.0,310.72,246537000.0,8194371999.999999,0.042199999999999994,44179500858.15,35985128858.15,35985128858.15,35985128858.15,76603976640.0,0.7555432239209078,0.0021424167569168116,False,False
2025-04-16,84030.38,531644.0,311.66,246537000.0,8194371999.999999,0.0421,44674247344.72,36479875344.72,36479875344.72,36479875344.72,76835721420.0,0.7449089065590975,0.002156447105302652,False,False
2025-04-17,84947.91,531644.0,317.2,246537000.0,8194371999.999999,0.042300000000000004,45162046664.04,36967674664.04,36967674664.04,36967674664.04,78201536400.0,0.7492454213628525,0.002156447105302652,False,False
2025-04-18,84474.69,531644.0,317.2,246537000.0,8194371999.999999,0.042300000000000004,44910462090.36,36716090090.36,36716090090.36,36716090090.36,78201536400.0,0.7560742133547887,0.002156447105302652,False,False
2025-04-19,85077.01,538200.0,317.2,246537000.0,8194371999.999999,0.042300000000000004,45788446782.0,37594074782.0,37594074782.0,37594074782.0,78201536400.0,0.7324428420242585,0.00218303946263644,False,False
2025-04-20,85179.24,538200.0,317.2,246537000.0,8194371999.999999,0.042300000000000004,45843466968.0,37649094968.0,37649094968.0,37649094968.0,78201536400.0,0.7309803784946322,0.00218303946263644,False,False
2025-04-21,87516.23,538200.0,317.76,246537000.0,8194371999.999999,0.042199999999999994,47101234986.0,38906862986.0,38906862986.0,38906862986.0,78339597120.0,0.6998825240747837,0.00218303946263644,False,False
2025-04-22,93442.99,538200.0,343.03,246537000.0,8194371999.999999,0.042199999999999994,50291017218.0,42096645218.0,42096645218.0,42096645218.0,84569587110.0,0.6976066600744915,0.00218303946263644,False,False
2025-04-23,93691.08,538200.0,345.73,246537000.0,8194371999.999999,0.042199999999999994,50424539256.0,42230167256.0,42230167256.0,42230167256.0,85235237010.0,0.7022800987295006,0.00218303946263644,False,False
2025-04-24,93980.47,538200.0,350.34,246537000.0,8194371999.999999,0.0421,50580288954.0,42385916954.0,42385916954.0,42385916954.0,86371772580.0,0.7118447564264406,0.00218303946263644,False,False
2025-04-25,94638.68,538200.0,368.71,246537000.0,8194371999.999999,0.0421,50934537576.0,42740165576.0,42740165576.0,42740165576.0,90900657270.0,0.754628107937851,0.00218303946263644,False,False
2025-04-26,94628.0,553555.0,368.71,246537000.0,8194371999.999999,0.0421,52381802540.0,44187430540.0,44187430540.0,44187430540.0,90900657270.0,0.7213268601325704,0.0022453222031581467,False,False
2025-04-27,93749.3,553555.0,368.71,246537000.0,8194371999.999999,0.0421,51895393761.5,43701021761.5,43701021761.5,43701021761.5,90900657270.0,0.7323957487521314,0.0022453222031581467,False,False
2025-04-28,95011.18,553555.0,369.25,246537000.0,8194371999.999999,0.042,52593913744.899994,44399541744.899994,44399541744.899994,44399541744.899994,91033787250.0,0.7180015777437787,0.0022453222031581467,False,False
2025-04-29,94256.82,553555.0,381.45,246537000.0,8194371999.999999,0.042,52176333995.100006,43981961995.100006,43981961995.100006,43981961995.100006,94041538650.0,0.7599569899855737,0.0022453222031581467,False,False
2025-04-30,94172.0,553555.0,380.11,249689000.0,8194371999.999999,0.042,52129381460.0,43935009460.0,43935009460.0,43935009460.0,94909285790.0,0.7702100647191505,0.0022169779205331434,False,False
2025-05-01,96489.91,553555.0,381.6,249689000.0,8194371999.999999,0.042,53412472130.05,45218100130.05,45218100130.05,45218100130.05,95281322400.0,0.7453363520074989,0.0022169779205331434,False,False
2025-05-02,96887.14,553555.0,394.37,253762000.0,8194371999.999999,0.042199999999999994,53632360782.7,45437988782.7,45437988782.7,45437988782.7,100076119940.0,0.7895825833335143,0.0021813943774087532,False,False
2025-05-03,95856.42,555450.0,394.37,253762000.0,8194371999.999999,0.042199999999999994,53243448489.0,45049076489.0,45049076489.0,45049076489.0,100076119940.0,0.7981786116677723,0.0021888620045554495,False,False
2025-05-04,94277.62,555450.0,394.37,253762000.0,8194371999.999999,0.042199999999999994,52366504029.0,44172132029.0,44172132029.0,44172132029.0,100076119940.0,0.8178370026674298,0.0021888620045554495,False,False
2025-05-05,94733.68,555450.0,386.53,253762000.0,8194371999.999999,0.042199999999999994,52619822555.99999,44425450555.99999,44425450555.99999,44425450555.99999,98086625860.0,0.792038509638574,0.0021888620045554495,False,False
2025-05-06,96834.02,555450.0,385.6,253763000.0,8194371999.999999,0.042199999999999994,53786456409.0,45592084409.0,45592084409.0,45592084409.0,97851012800.0,0.7637119303947014,0.0021888533789401923,False,False
2025-05-07,97030.5,555450.0,392.48,253763000.0,8194371999.999999,0.042199999999999994,53895591225.0,45701219225.0,45701219225.0,45701219225.0,99596902240.0,0.7790060856705329,0.0021888533789401923,False,False
2025-05-08,103261.6,555450.0,414.38,253763000.0,8194371999.999999,0.042300000000000004,57356655720.0,49162283720.0,49162283720.0,49162283720.0,105154311940.0,0.7603021703608246,0.0021888533789401923,False,False
2025-05-09,102971.99,555450.0,416.03,253763000.0,8194371999.999999,0.042199999999999994,57195791845.5,49001419845.5,49001419845.5,49001419845.5,105573020890.0,0.7675535805047599,0.0021888533789401923,False,False
2025-05-10,104809.53,568840.0,416.03,253763000.0,8194371999.999999,0.042199999999999994,59619853045.2,51425481045.2,51425481045.2,51425481045.2,105573020890.0,0.7192690648328122,0.0022416191485756395,False,False
2025-05-11,104118.0,568840.0,416.03,253763000.0,8194371999.999999,0.042199999999999994,59226483120.0,51032111120.0,51032111120.0,51032111120.0,105573020890.0,0.726947790239788,0.0022416191485756395,False,False
2025-05-12,102791.32,568840.0,404.9,253763000.0,8194371999.999999,0.0431,58471814468.8,50277442468.8,50277442468.8,50277442468.8,102748638700.0,0.7147290879740963,0.0022416191485756395,False,False
2025-05-13,104103.72,568840.0,421.61,253763000.0,8194371999.999999,0.0429,59218360084.8,51023988084.8,51023988084.8,51023988084.8,106989018430.0,0.7404303209534122,0.0022416191485756395,False,False
2025-05-14,103507.82,568840.0,416.75,253763000.0,8194371999.999999,0.0429,58879388328.8,50685016328.8,50685016328.8,50685016328.8,105755730250.0,0.7355016722228807,0.0022416191485756395,False,False
2025-05-15,103763.71,568840.0,397.03,253763000.0,8194371999.999999,0.042699999999999995,59024948796.4,50830576796.4,50830576796.4,50830576796.4,100751523890.0,0.6841592472185043,0.0022416191485756395,False,False
2025-05-16,103463.9,568840.0,399.8,253763000.0,8194371999.999999,0.0425,58854404876.0,50660032876.0,50660032876.0,50660032876.0,101454447400.0,0.6944726101278351,0.0022416191485756395,False,False
2025-05-17,103126.65,576230.0,399.8,253763000.0,8194371999.999999,0.0425,59424669529.5,51230297529.5,51230297529.5,51230297529.5,101454447400.0,0.6832787980006313,0.0022707408093378466,False,False
2025-05-18,106454.26,576230.0,399.8,253763000.0,8194371999.999999,0.0425,61342138239.799995,53147766239.799995,53147766239.799995,53147766239.799995,101454447400.0,0.6465338272233747,0.0022707408093378466,False,False
2025-05-19,105573.74,576230.0,413.42,253763000.0,8194371999.999999,0.042800000000000005,60834756200.200005,52640384200.200005,52640384200.200005,52640384200.200005,104910699460.0,0.6896259213333085,0.0022707408093378466,False,False
2025-05-20,106849.99,576230.0,416.92,253763000.0,8194371999.999999,0.0426,61570169737.700005,53375797737.700005,53375797737.700005,53375797737.700005,105798869960.0,0.6841824211172991,0.0022707408093378466,False,False
2025-05-21,109643.99,576230.0,402.69,253763000.0,8194371999.999999,0.0424,63180156357.700005,54985784357.700005,54985784357.700005,54985784357.700005,102187822470.0,0.6197378311556346,0.0022707408093378466,False,False
2025-05-22,111696.21,576230.0,399.46,253763000.0,8194371999.999999,0.0425,64362707088.3,56168335088.3,56168335088.3,56168335088.3,101368167980.0,0.5904059511063608,0.0022707408093378466,False,False
2025-05-23,107318.3,576230.0,369.51,253763000.0,8194371999.999999,0.0424,61840024009.0,53645652009.0,53645652009.0,53645652009.0,93767966130.0,0.5584228630523408,0.0022707408093378466,False,False
2025-05-24,107761.91,580250.0,369.51,253763000.0,8194371999.999999,0.0424,62528848277.5,54334476277.5,54334476277.5,54334476277.5,93767966130.0,0.5456643375105542,0.0022865823622829173,False,False
2025-05-25,109004.19,580250.0,369.51,253763000.0,8194371999.999999,0.0424,63249681247.5,55055309247.5,55055309247.5,55055309247.5,93767966130.0,0.5324849825956341,0.0022865823622829173,False,False
2025-05-26,109434.79,580250.0,369.51,253763000.0,8194371999.999999,0.0424,63499536897.5,55305164897.5,55305164897.5,55305164897.5,93767966130.0,0.5279569832583687,0.0022865823622829173,False,False
2025-05-27,108938.17,580250.0,372.2,253763000.0,8194371999.999999,0.0424,63211373142.5,55017001142.5,55017001142.5,55017001142.5,94450588600.0,0.540434576647698,0.0022865823622829173,False,False
2025-05-28,107781.78,580250.0,364.25,253763000.0,8194371999.999999,0.0424,62540377845.0,54346005845.0,54346005845.0,54346005845.0,92433172750.0,0.5311148053096656,0.0022865823622829173,False,False
2025-05-29,105589.75,580250.0,370.63,253763000.0,8194371999.999999,0.0425,61268452437.5,53074080437.5,53074080437.5,53074080437.5,94052180690.0,0.5721610602538765,0.0022865823622829173,False,False
2025-05-30,103985.48,580250.0,369.06,253763000.0,8194371999.999999,0.0425,60337574770.0,52143202770.0,52143202770.0,52143202770.0,93653772780.0,0.5856108810660322,0.0022865823622829173,False,False
2025-05-31,104591.88,580250.0,369.06,253763000.0,8194371999.999999,0.0425,60689438370.0,52495066370.0,52495066370.0,52495066370.0,93653772780.0,0.5788855227600035,0.0022865823622829173,False,False
2025-06-01,105642.93,580250.0,369.06,253763000.0,8194371999.999999,0.0425,61299310132.49999,53104938132.49999,53104938132.49999,53104938132.49999,93653772780.0,0.5673347932674668,0.0022865823622829173,False,False
2025-06-02,105857.99,580250.0,372.27,253763000.0,8194371999.999999,0.0425,61424098697.5,53229726697.5,53229726697.5,53229726697.5,94468352010.0,0.573647866241533,0.0022865823622829173,False,False
2025-06-03,105376.89,580250.0,387.43,253763000.0,8194371999.999999,0.0424,61144940422.5,52950568422.5,52950568422.5,52950568422.5,98315399090.0,0.6188218618324135,0.0022865823622829173,False,False
2025-06-04,104696.86,580955.0,378.1,253763000.0,8194371999.999999,0.0425,60824164301.3,52629792301.3,52629792301.3,52629792301.3,95947790300.0,0.6005218395213421,0.002289360545075523,False,False
2025-06-05,101508.68,580955.0,368.79,253763000.0,8194371999.999999,0.0425,58971975189.399994,50777603189.399994,50777603189.399994,50777603189.399994,93585256770.0,0.6114174826670998,0.002289360545075523,False,False
2025-06-06,104288.44,580955.0,374.47,253763000.0,8194371999.999999,0.0425,60586890660.200005,52392518660.200005,52392518660.200005,52392518660.200005,95026630610.0,0.5953933670545755,0.002289360545075523,False,False
2025-06-07,105552.15,582000.0,374.47,253763000.0,8194371999.999999,0.0425,61431351300.0,53236979300.0,53236979300.0,53236979300.0,95026630610.0,0.5794039200263316,0.0022934785607042793,False,False
2025-06-08,105734.0,582000.0,374.47,253763000.0,8194371999.999999,0.0425,61537188000.0,53342816000.0,53342816000.0,53342816000.0,95026630610.0,0.5774178637669668,0.0022934785607042793,False,False
2025-06-09,110263.02,582000.0,392.12,253763000.0,8194371999.999999,0.0425,64173077640.0,55978705640.0,55978705640.0,55978705640.0,99505547560.0,0.57524203499142,0.0022934785607042793,False,False
2025-06-10,110274.39,582000.0,391.18,253763000.0,8194371999.999999,0.0426,64179694980.0,55985322980.0,55985322980.0,55985322980.0,99267010340.0,0.5727237269572361,0.0022934785607042793,False,False
2025-06-11,108645.12,582000.0,387.11,253763000.0,8194371999.999999,0.0426,63231459840.0,55037087840.0,55037087840.0,55037087840.0,98234194930.0,0.5793470896150642,0.0022934785607042793,False,False
2025-06-12,105671.73,582000.0,379.76,253763000.0,8194371999.999999,0.042699999999999995,61500946860.0,53306574860.0,53306574860.0,53306574860.0,96369036880.0,0.5921252765452925,0.0022934785607042793,False,False
2025-06-13,106066.59,582000.0,382.87,253763000.0,8194371999.999999,0.0426,61730755380.0,53536383380.0,53536383380.0,53536383380.0,97158239810.0,0.5959795016225846,0.0022934785607042793,False,False
2025-06-14,105414.64,592100.0,382.87,253763000.0,8194371999.999999,0.0426,62416008344.0,54221636344.0,54221636344.0,54221636344.0,97158239810.0,0.583260964236535,0.0023332794773075665,False,False
2025-06-15,105594.01,592100.0,382.87,253763000.0,8194371999.999999,0.0426,62522213321.0,54327841321.0,54327841321.0,54327841321.0,97158239810.0,0.5813041605158074,0.0023332794773075665,False,False
2025-06-16,106794.53,592100.0,382.25,253763000.0,8194371999.999999,0.0424,63233041213.0,55038669213.0,55038669213.0,55038669213.0,97000906750.0,0.5666843116079309,0.0023332794773075665,False,False
2025-06-17,104551.17,592100.0,375.18,253763000.0,8194371999.999999,0.042300000000000004,61904747757.0,53710375757.0,53710375757.0,53710375757.0,95206802340.0,0.5724451924687715,0.0023332794773075665,False,False
2025-06-18,104886.78,592100.0,369.03,253763000.0,8194371999.999999,0.042300000000000004,62103462438.0,53909090438.0,53909090438.0,53909090438.0,93646159890.0,0.5522243056767295,0.0023332794773075665,False,False
2025-06-19,104658.59,592100.0,369.03,253763000.0,8194371999.999999,0.042300000000000004,61968351139.0,53773979139.0,53773979139.0,53773979139.0,93646159890.0,0.5547337320969249,0.0023332794773075665,False,False
2025-06-20,103297.99,592100.0,369.7,253763000.0,8194371999.999999,0.0421,61162739879.0,52968367879.0,52968367879.0,52968367879.0,93816181100.0,0.5716424446262234,0.0023332794773075665,False,False
2025-06-21,102120.01,592345.0,369.7,253763000.0,8194371999.999999,0.0421,60490277323.45,52295905323.45,52295905323.45,52295905323.45,93816181100.0,0.5844192716200052,0.0023342449450865573,False,False
2025-06-22,100963.87,592345.0,369.7,253763000.0,8194371999.999999,0.0421,59805443575.149994,51611071575.149994,51611071575.149994,51611071575.149994,93816181100.0,0.5976011326497147,0.0023342449450865573,False,False
2025-06-23,105333.93,592345.0,367.18,253763000.0,8194371999.999999,0.04190000000000001,62394026765.85,54199654765.85,54199654765.85,54199654765.85,93176698340.0,0.5418231338291728,0.0023342449450865573,False,False
2025-06-24,106083.0,592345.0,377.02,253763000.0,8194371999.999999,0.04190000000000001,62837734635.0,54643362635.0,54643362635.0,54643362635.0,95673726260.0,0.5601159630223401,0.0023342449450865573,False,False
2025-06-25,107340.58,592345.0,388.67,253763000.0,8194371999.999999,0.04190000000000001,63582655860.1,55388283860.1,55388283860.1,55388283860.1,98630065210.0,0.5770080474055965,0.0023342449450865573,False,False
2025-06-26,106947.06,592345.0,386.44,253763000.0,8194371999.999999,0.0421,63349556255.7,55155184255.7,55155184255.7,55155184255.7,98064173720.0,0.5754713541332402,0.0023342449450865573,False,False
2025-06-27,107047.59,592345.0,383.88,253763000.0,8194371999.999999,0.042,63409104698.549995,55214732698.549995,55214732698.549995,55214732698.549995,97414540440.0,0.5677456709527704,0.0023342449450865573,False,False
2025-06-28,107296.79,607770.0,383.88,253763000.0,8194371999.999999,0.042,65211770058.299995,57017398058.299995,57017398058.299995,57017398058.299995,97414540440.0,0.5356190349834811,0.002395030008314845,False,False
2025-06-29,108356.93,607770.0,383.88,253763000.0,8194371999.999999,0.042,65856091346.1,57661719346.1,57661719346.1,57661719346.1,97414540440.0,0.5243819748748658,0.002395030008314845,False,False
2025-06-30,107146.5,607770.0,404.23,253763000.0,8213848000.0,0.0424,65120428305.0,56906580305.0,56906580305.0,56906580305.0,102578617490.0,0.5892185232045354,0.002395030008314845,False,False
2025-07-01,105681.14,607770.0,373.3,253763000.0,8213848000.0,0.0424,64229826457.8,56015978457.8,56015978457.8,56015978457.8,94729727900.0,0.525390887869231,0.002395030008314845,False,False
2025-07-02,108849.6,607770.0,402.28,253763000.0,8213848000.0,0.0424,66155521392.0,57941673392.0,57941673392.0,57941673392.0,102083779640.0,0.5663569717772176,0.002395030008314845,False,False
2025-07-03,109584.78,607770.0,403.99,253763000.0,8213848000.0,0.0426,66602341740.6,58388493740.6,58388493740.6,58388493740.6,102517714370.0,0.5629167613357365,0.002395030008314845,False,False
2025-07-04,107984.24,607770.0,403.99,253763000.0,8213848000.0,0.0426,65629581544.8,57415733544.8,57415733544.8,57415733544.8,102517714370.0,0.5797172374342734,0.002395030008314845,False,False
2025-07-05,108198.12,607770.0,403.99,253763000.0,8213848000.0,0.0426,65759571392.399994,57545723392.399994,57545723392.399994,57545723392.399994,102517714370.0,0.5774557855274814,0.002395030008314845,False,False
2025-07-06,109203.84,607770.0,403.99,253763000.0,8213848000.0,0.0426,66370817836.799995,58156969836.799995,58156969836.799995,58156969836.799995,102517714370.0,0.5668898753679068,0.002395030008314845,False,False
2025-07-07,108262.94,607770.0,395.67,253763000.0,8213848000.0,0.0426,65798967043.8,57585119043.8,57585119043.8,57585119043.8,100406406210.0,0.5559618277048421,0.002395030008314845,False,False
2025-07-08,108922.98,597325.0,396.94,253763000.0,8213848000.0,0.0426,65062419028.5,56848571028.5,56848571028.5,56848571028.5,100728685220.0,0.5720395332944808,0.002353869555451346,False,False
2025-07-09,111233.99,597325.0,415.41,253763000.0,8213848000.0,0.0426,66442843076.75,58228995076.75,58228995076.75,58228995076.75,105415687830.0,0.5935280380500071,0.002353869555451346,False,False
2025-07-10,116010.0,597325.0,421.74,253763000.0,8213848000.0,0.0425,69295673250.0,61081825250.0,61081825250.0,61081825250.0,107022007620.0,0.5608201291601812,0.002353869555451346,False,False
2025-07-11,117527.66,597325.0,434.58,253763000.0,8213848000.0,0.0425,70202209509.5,61988361509.5,61988361509.5,61988361509.5,110280324540.0,0.5760788791887234,0.002353869555451346,False,False
2025-07-12,117420.0,601550.0,434.58,253763000.0,8213848000.0,0.0425,70634001000.0,62420153000.0,62420153000.0,62420153000.0,110280324540.0,0.5691373410468682,0.0023705189487829197,False,False
2025-07-13,119086.64,601550.0,434.58,253763000.0,8213848000.0,0.0425,71636568292.0,63422720292.0,63422720292.0,63422720292.0,110280324540.0,0.5532033675507667,0.0023705189487829197,False,False
2025-07-14,119841.18,601550.0,451.02,253763000.0,8213848000.0,0.0426,72090461829.0,63876613829.0,63876613829.0,63876613829.0,114452188260.0,0.5832038523767358,0.0023705189487829197,False,False
2025-07-15,117758.09,601550.0,442.31,253763000.0,8213848000.0,0.0425,70837379039.5,62623531039.5,62623531039.5,62623531039.5,112241912530.0,0.5835153726213848,0.0023705189487829197,False,False
2025-07-16,118630.43,601550.0,455.9,253763000.0,8213848000.0,0.0424,71362135166.5,63148287166.5,63148287166.5,63148287166.5,115690551700.0,0.6054332436335582,0.0023705189487829197,False,False
2025-07-17,119177.56,601550.0,451.34,253763000.0,8213848000.0,0.0424,71691261218.0,63477413218.0,63477413218.0,63477413218.0,114533392420.0,0.5901822720634218,0.0023705189487829197,False,False
2025-07-18,117924.84,601550.0,423.22,253763000.0,8213848000.0,0.0424,70937687502.0,62723839502.0,62723839502.0,62723839502.0,107397576860.0,0.5377960292770483,0.0023705189487829197,False,False
2025-07-19,117840.0,601550.0,423.22,253763000.0,8213848000.0,0.0424,70886652000.0,62672804000.0,62672804000.0,62672804000.0,107397576860.0,0.5386100144586704,0.0023705189487829197,False,False
2025-07-20,117265.12,601550.0,423.22,253763000.0,8213848000.0,0.0424,70540832936.0,62326984936.0,62326984936.0,62326984936.0,107397576860.0,0.5441431429419867,0.0023705189487829197,False,False
2025-07-21,117380.36,601550.0,426.28,253763000.0,8213848000.0,0.0424,70610155558.0,62396307558.0,62396307558.0,62396307558.0,108174091640.0,0.5502357890668726,0.0023705189487829197,False,False
2025-07-22,119954.42,601550.0,426.4,263913000.0,8213848000.0,0.0424,72158581351.0,63944733351.0,63944733351.0,63944733351.0,112532503200.0,0.5652229283468402,0.002279349634159742,False,False
2025-07-23,118755.99,601550.0,412.67,263913000.0,8213848000.0,0.0425,71437665784.5,63223817784.5,63223817784.5,63223817784.5,108908977710.0,0.5438313726495033,0.002279349634159742,False,False
2025-07-24,118340.99,607770.0,414.92,263913000.0,8213848000.0,0.0425,71924103492.3,63710255492.3,63710255492.3,63710255492.3,109502781960.0,0.5416044086022882,0.002302918007070512,False,False
2025-07-25,117614.31,607770.0,405.89,263913000.0,8213848000.0,0.0425,71482449188.7,63268601188.7,63268601188.7,63268601188.7,107119647570.0,0.5265572370173803,0.002302918007070512,False,False
2025-07-26,117919.99,607770.0,405.89,263913000.0,8213848000.0,0.0425,71668232322.3,63454384322.3,63454384322.3,63454384322.3,107119647570.0,0.5236251207015643,0.002302918007070512,False,False
2025-07-27,119415.55,607770.0,405.89,263913000.0,8213848000.0,0.0425,72577188823.5,64363340823.5,64363340823.5,64363340823.5,107119647570.0,0.5094021821694364,0.002302918007070512,False,False
2025-07-28,118062.32,607770.0,403.8,263913000.0,8213848000.0,0.0424,71754736226.40001,63540888226.40001,63540888226.40001,63540888226.40001,106568069400.0,0.517100322521024,0.002302918007070512,False,False
2025-07-29,117950.76,607770.0,394.66,263913000.0,8213848000.0,0.0424,71686933405.2,63473085405.2,63473085405.2,63473085405.2,104155904580.0,0.49527289497744664,0.002302918007070512,False,False
2025-07-30,117840.3,628791.0,395.04,263913000.0,8213848000.0,0.0425,74096920077.3,65883072077.3,65883072077.3,65883072077.3,104256191520.0,0.4589697143620983,0.0023825692557774723,False,False
2025-07-31,115764.08,628791.0,401.86,263913000.0,8213848000.0,0.0424,72791411627.28,64577563627.28,64577563627.28,64577563627.28,106056078180.0,0.49610095546353156,0.0023825692557774723,False,False
2025-08-01,113297.93,628791.0,366.63,263913000.0,8213848000.0,0.04190000000000001,71240718702.62999,63026870702.62999,63026870702.62999,63026870702.62999,96758423190.0,0.4286562349681302,0.0023825692557774723,False,False
2025-08-02,112546.35,628791.0,366.63,263913000.0,8213848000.0,0.04190000000000001,70768131962.85,62554283962.850006,62554283962.850006,62554283962.850006,96758423190.0,0.4361826663332264,0.0023825692557774723,False,False
2025-08-03,114208.8,628791.0,366.63,263913000.0,8213848000.0,0.04190000000000001,71813465560.8,63599617560.8,63599617560.8,63599617560.8,96758423190.0,0.4196099323825881,0.0023825692557774723,False,False
2025-08-04,115055.03,628791.0,389.24,263913000.0,8213848000.0,0.0416,72345567368.73,64131719368.729996,64131719368.729996,64131719368.729996,102725496120.0,0.47112126087279627,0.0023825692557774723,False,False
2025-08-05,114129.75,628791.0,375.46,263913000.0,8213848000.0,0.0416,71763759632.25,63549911632.25,63549911632.25,63549911632.25,99088774980.0,0.4441905581825278,0.0023825692557774723,False,False
2025-08-06,114992.27,628791.0,383.41,263913000.0,8213848000.0,0.0414,72306104445.57,64092256445.57001,64092256445.57001,64092256445.57001,101186883330.0,0.45664558474152983,0.0023825692557774723,False,False
2025-08-07,117472.01,628791.0,402.01,263913000.0,8213848000.0,0.0414,73865342639.91,65651494639.91,65651494639.91,65651494639.91,106095665130.0,0.479980821047239,0.0023825692557774723,False,False
2025-08-08,116674.74,628791.0,395.13,263913000.0,8213848000.0,0.0414,73364026439.34,65150178439.34,65150178439.34,65150178439.34,104279943690.0,0.47038400660948265,0.0023825692557774723,False,False
2025-08-09,116462.25,628946.0,395.13,263913000.0,8213848000.0,0.0414,73248466288.5,65034618288.5,65034618288.5,65034618288.5,104279943690.0,0.4721593319023932,0.0023831565705365026,False,False
